time,node_id,x,P(Pa),P(MPa),v,T(C),visc(cSt),rho
180.500000,14,14285.714286,4142195.688774,4.142196,0.932976,39.946466,31.434913,834.992643
180.500000,15,15306.122449,4080943.678315,4.080944,0.932976,39.954204,31.434913,834.950319
180.500000,16,16326.530612,4019695.152271,4.019695,0.932976,39.948400,31.434913,834.917397
180.500000,17,17346.938776,3958448.565701,3.958449,0.932976,39.952260,31.434913,834.877770
180.500000,18,18367.346939,3897205.433244,3.897205,0.932976,39.950262,31.434913,834.842213
180.500000,19,19387.755102,3835964.319558,3.835964,0.932976,39.950515,31.434913,834.805097
180.500000,20,20408.163265,3774726.542340,3.774727,0.932976,39.951833,31.434913,834.767246
180.500000,21,21428.571429,3713490.926152,3.713491,0.932976,39.949127,31.434913,834.732189
180.500000,22,22448.979592,3652258.486307,3.652258,0.932976,39.953005,31.434913,834.692568
180.500000,23,23469.387755,3591028.375203,3.591028,0.932976,39.948160,31.434913,834.659002
180.500000,24,24489.795918,3529801.268883,3.529801,0.932976,39.953748,31.434913,834.618200
180.500000,25,25510.204082,3468576.659082,3.468577,0.932976,39.947616,31.434913,834.585534
180.500000,26,26530.612245,3407354.891513,3.407355,0.932976,39.954085,31.434913,834.544128
180.500000,27,27551.020408,3346135.772165,3.346136,0.932976,39.947455,31.434913,834.511813
180.500000,28,28571.428571,3284919.353932,3.284919,0.932975,39.954069,31.434913,834.470314
180.500000,29,29591.836735,3223705.710303,3.223706,0.932975,39.947614,31.434913,834.437884
180.500000,30,30612.244898,3162494.654626,3.162495,0.932975,39.953769,31.434913,834.396710
180.500000,31,31632.653061,3101286.470414,3.101286,0.932975,39.948018,31.434913,834.363798
180.500000,32,32653.061224,3040080.791202,3.040081,0.932975,39.953261,31.434913,834.323263
180.500000,33,33673.469388,2978878.050151,2.978878,0.932975,39.948593,31.434913,834.289606
180.500000,34,34693.877551,2917677.760671,2.917678,0.932975,39.952619,31.434913,834.249922
180.500000,35,35714.285714,2856480.447646,2.856480,0.932975,39.949267,31.434913,834.215359
180.500000,36,36734.693878,2795285.559665,2.795286,0.932975,39.951911,31.434913,834.176640
180.500000,37,37755.102041,2734093.661314,2.734094,0.932975,39.949977,31.434913,834.141100
180.500000,38,38775.510204,2672904.184610,2.672904,0.932975,39.951195,31.434913,834.103377
180.500000,39,39795.918367,2611717.689707,2.611718,0.932975,39.950670,31.434913,834.066866
180.500000,40,40816.326531,2550533.631849,2.550534,0.932975,39.950517,31.434913,834.030099
180.500000,41,41836.734694,2489352.531411,2.489353,0.932975,39.951305,31.434913,833.992685
180.500000,42,42857.142857,2428173.897722,2.428174,0.932975,39.949915,31.434913,833.956783
180.500000,43,43877.551020,2366998.184953,2.366998,0.932975,39.951850,31.434913,833.918580
180.500000,44,44897.959184,2305824.978618,2.305825,0.932975,39.949414,31.434913,833.883409
180.500000,45,45918.367347,2244654.648747,2.244655,0.932975,39.952285,31.434913,833.844563
180.500000,46,46938.775510,2183486.871012,2.183487,0.932975,39.949029,31.434913,833.809968
180.500000,47,47959.183673,2122321.921059,2.122322,0.932975,39.952601,31.434913,833.770643
180.500000,48,48979.591837,2061159.571487,2.061160,0.932975,39.948766,31.434913,833.736455
180.500000,49,50000.000000,2000000.000000,2.000000,0.932975,39.952793,31.434913,833.696822
185.500000,0,0.000000,5000000.000000,5.000000,0.932967,40.000000,31.434913,835.473157
185.500000,1,1020.408163,4938716.477986,4.938716,0.932967,39.914312,31.434913,835.495672
185.500000,2,2040.816327,4877424.750328,4.877425,0.932967,39.972592,31.434913,835.418198
185.500000,3,3061.224490,4816144.271309,4.816144,0.932967,39.935721,31.434913,835.406813
185.500000,4,4081.632653,4754859.970772,4.754860,0.932967,39.956173,31.434913,835.355619
185.500000,5,5102.040816,4693583.271719,4.693583,0.932967,39.947991,31.434913,835.324315
185.500000,6,6122.448980,4632305.757331,4.632306,0.932967,39.947293,31.434913,835.287816
185.500000,7,7142.857143,4571033.388009,4.571033,0.932967,39.954101,31.434913,835.246110
185.500000,8,8163.265306,4509762.185236,4.509762,0.932967,39.943388,31.434913,835.216571
185.500000,9,9183.673469,4448494.548293,4.448495,0.932967,39.956248,31.434913,835.170670
185.500000,10,10204.081633,4387229.312661,4.387229,0.932967,39.942586,31.434913,835.143184
185.500000,11,11224.489796,4325966.696320,4.325967,0.932967,39.956017,31.434913,835.096893
185.500000,12,12244.897959,4264707.183902,4.264707,0.932966,39.943554,31.434913,835.068582
185.500000,13,13265.306122,4203449.788435,4.203450,0.932966,39.954523,31.434913,835.024007
185.500000,14,14285.714286,4142195.832042,4.142196,0.932966,39.945368,31.434913,834.993405
185.500000,15,15306.122449,4080943.791066,4.080944,0.932966,39.952521,31.434913,834.951487
185.500000,16,16326.530612,4019695.281185,4.019695,0.932966,39.947420,31.434913,834.918077
185.500000,17,17346.938776,3958448.678655,3.958449,0.932966,39.950496,31.434913,834.878995
185.500000,18,18367.346939,3897205.548324,3.897206,0.932966,39.949328,31.434913,834.842862
185.500000,19,19387.755102,3835964.431963,3.835964,0.932966,39.948738,31.434913,834.806330
185.500000,20,20408.163265,3774726.644872,3.774727,0.932966,39.950881,31.434913,834.767906
185.500000,21,21428.571429,3713491.036687,3.713491,0.932966,39.947394,31.434913,834.733392
185.500000,22,22448.979592,3652258.577924,3.652259,0.932966,39.951986,31.434913,834.693275
185.500000,23,23469.387755,3591028.482327,3.591028,0.932966,39.946513,31.434913,834.660144
185.500000,24,24489.795918,3529801.351278,3.529801,0.932966,39.952628,31.434913,834.618978
185.500000,25,25510.204082,3468576.761270,3.468577,0.932966,39.946081,31.434913,834.586599
185.500000,26,26530.612245,3407354.966255,3.407355,0.932966,39.952847,31.434913,834.544988
185.500000,27,27551.020408,3346135.868047,3.346136,0.932966,39.946041,31.434913,834.512794
185.500000,28,28571.428571,3284919.422349,3.284919,0.932966,39.952708,31.434913,834.471259
185.500000,29,29591.836735,3223705.798751,3.223706,0.932966,39.946319,31.434913,834.438782
185.500000,30,30612.244898,3162494.717752,3.162495,0.932966,39.952293,31.434913,834.397734
185.500000,31,31632.653061,3101286.550568,3.101287,0.932966,39.946831,31.434913,834.364622
185.500000,32,32653.061224,3040080.849759,3.040081,0.932966,39.951688,31.434913,834.324355
185.500000,33,33673.469388,2978878.121424,2.978878,0.932966,39.947492,31.434913,834.290370
185.500000,34,34693.877551,2917677.815084,2.917678,0.932966,39.950971,31.434913,834.251065
185.500000,35,35714.285714,2856480.509702,2.856481,0.932966,39.948228,31.434913,834.216079
185.500000,36,36734.693878,2795285.610091,2.795286,0.932966,39.950214,31.434913,834.177817
185.500000,37,37755.102041,2734093.714031,2.734094,0.932966,39.948973,31.434913,834.141796
185.500000,38,38775.510204,2672904.230968,2.672904,0.932966,39.949475,31.434913,834.104569
185.500000,39,39795.918367,2611717.733125,2.611718,0.932966,39.949676,31.434913,834.067555
185.500000,40,40816.326531,2550533.673847,2.550534,0.932966,39.948801,31.434913,834.031290
185.500000,41,41836.734694,2489352.565672,2.489353,0.932966,39.950295,31.434913,833.993385
185.500000,42,42857.142857,2428173.934899,2.428174,0.932966,39.948225,31.434913,833.957954
185.500000,43,43877.551020,2366998.210264,2.366998,0.932966,39.950803,31.434913,833.919305
185.500000,44,44897.959184,2305825.010393,2.305825,0.932966,39.947769,31.434913,833.884549
185.500000,45,45918.367347,2244654.665352,2.244655,0.932966,39.951185,31.434913,833.845326
185.500000,46,46938.775510,2183486.896738,2.183487,0.932966,39.947445,31.434913,833.811066
185.500000,47,47959.183673,2122321.929226,2.122322,0.932966,39.951433,31.434913,833.771452
185.500000,48,48979.591837,2061159.590502,2.061160,0.932966,39.947254,31.434913,833.737503
185.500000,49,50000.000000,2000000.000000,2.000000,0.932966,39.951550,31.434913,833.697683
190.500000,0,0.000000,5000000.000000,5.000000,0.932958,40.000000,31.434913,835.473157
190.500000,1,1020.408163,4938716.788972,4.938717,0.932958,39.912392,31.434913,835.497005
190.500000,2,2040.816327,4877424.844039,4.877425,0.932957,39.971266,31.434913,835.419119
190.500000,3,3061.224490,4816144.494317,4.816144,0.932957,39.934672,31.434913,835.407541
190.500000,4,4081.632653,4754860.116967,4.754860,0.932957,39.954327,31.434913,835.356901
190.500000,5,5102.040816,4693583.441502,4.693583,0.932957,39.947195,31.434913,835.324869
190.500000,6,6122.448980,4632305.927925,4.632306,0.932957,39.945389,31.434913,835.289138
190.500000,7,7142.857143,4571033.527848,4.571034,0.932957,39.953226,31.434913,835.246718
190.500000,8,8163.265306,4509762.361884,4.509762,0.932957,39.941653,31.434913,835.217775
190.500000,9,9183.673469,4448494.673062,4.448495,0.932957,39.955150,31.434913,835.171432
190.500000,10,10204.081633,4387229.484088,4.387229,0.932957,39.941099,31.434913,835.144217
190.500000,11,11224.489796,4325966.814863,4.325967,0.932957,39.954669,31.434913,835.097829
190.500000,12,12244.897959,4264707.343829,4.264707,0.932957,39.942303,31.434913,835.069450
190.500000,13,13265.306122,4203449.905390,4.203450,0.932957,39.952962,31.434913,835.025091
190.500000,14,14285.714286,4142195.977614,4.142196,0.932957,39.944298,31.434913,834.994148
190.500000,15,15306.122449,4080943.908250,4.080944,0.932957,39.950816,31.434913,834.952670
190.500000,16,16326.530612,4019695.411797,4.019695,0.932957,39.946455,31.434913,834.918747
190.500000,17,17346.938776,3958448.796100,3.958449,0.932957,39.948724,31.434913,834.880225
190.500000,18,18367.346939,3897205.664752,3.897206,0.932957,39.948394,31.434913,834.843510
190.500000,19,19387.755102,3835964.548666,3.835965,0.932957,39.946968,31.434913,834.807559
190.500000,20,20408.163265,3774726.748642,3.774727,0.932957,39.949915,31.434913,834.768577
190.500000,21,21428.571429,3713491.151134,3.713491,0.932957,39.945682,31.434913,834.734579
190.500000,22,22448.979592,3652258.670862,3.652259,0.932957,39.950939,31.434913,834.694001
190.500000,23,23469.387755,3591028.592846,3.591029,0.932957,39.944899,31.434913,834.661264
190.500000,24,24489.795918,3529801.435208,3.529801,0.932957,39.951471,31.434913,834.619781
190.500000,25,25510.204082,3468576.866259,3.468577,0.932957,39.944586,31.434913,834.587636
190.500000,26,26530.612245,3407355.042807,3.407355,0.932957,39.951564,31.434913,834.545878
190.500000,27,27551.020408,3346135.966118,3.346136,0.932957,39.944673,31.434913,834.513744
190.500000,28,28571.428571,3284919.492866,3.284919,0.932957,39.951302,31.434913,834.472234
190.500000,29,29591.836735,3223705.888803,3.223706,0.932957,39.945069,31.434913,834.439650
190.500000,30,30612.244898,3162494.783242,3.162495,0.932957,39.950776,31.434913,834.398786
190.500000,31,31632.653061,3101286.631808,3.101287,0.932957,39.945682,31.434913,834.365418
190.500000,32,32653.061224,3040080.910885,3.040081,0.932957,39.950080,31.434913,834.325470
190.500000,33,33673.469388,2978878.193348,2.978878,0.932957,39.946421,31.434913,834.291112
190.500000,34,34693.877551,2917677.872176,2.917678,0.932957,39.949298,31.434913,834.252226
190.500000,35,35714.285714,2856480.572052,2.856481,0.932957,39.947208,31.434913,834.216787
190.500000,36,36734.693878,2795285.663180,2.795286,0.932957,39.948503,31.434913,834.179003
190.500000,37,37755.102041,2734093.766750,2.734094,0.932957,39.947977,31.434913,834.142487
190.500000,38,38775.510204,2672904.279837,2.672904,0.932957,39.947755,31.434913,834.105762
190.500000,39,39795.918367,2611717.776317,2.611718,0.932957,39.948675,31.434913,834.068249
190.500000,40,40816.326531,2550533.718091,2.550534,0.932957,39.947097,31.434913,834.032471
190.500000,41,41836.734694,2489352.599564,2.489353,0.932957,39.949266,31.434913,833.994099
190.500000,42,42857.142857,2428173.973988,2.428174,0.932957,39.946560,31.434913,833.959109
190.500000,43,43877.551020,2366998.235166,2.366998,0.932957,39.949726,31.434913,833.920052
190.500000,44,44897.959184,2305825.043718,2.305825,0.932957,39.946161,31.434913,833.885664
190.500000,45,45918.367347,2244654.681616,2.244655,0.932957,39.950044,31.434913,833.846117
190.500000,46,46938.775510,2183486.923651,2.183487,0.932957,39.945906,31.434913,833.812132
190.500000,47,47959.183673,2122321.937203,2.122322,0.932957,39.950218,31.434913,833.772295
190.500000,48,48979.591837,2061159.610337,2.061160,0.932957,39.945792,31.434913,833.738516
190.500000,49,50000.000000,2000000.000000,2.000000,0.932957,39.950255,31.434913,833.698580
195.500000,0,0.000000,5000000.000000,5.000000,0.932948,40.000000,31.434913,835.473157
195.500000,1,1020.408163,4938717.106757,4.938717,0.932948,39.910491,31.434913,835.498326
195.500000,2,2040.816327,4877424.942334,4.877425,0.932948,39.969916,31.434913,835.420057
195.500000,3,3061.224490,4816144.720673,4.816145,0.932948,39.933643,31.434913,835.408256
195.500000,4,4081.632653,4754860.269333,4.754860,0.932948,39.952470,31.434913,835.358191
195.500000,5,5102.040816,4693583.613477,4.693584,0.932948,39.946401,31.434913,835.325420
195.500000,6,6122.448980,4632306.104592,4.632306,0.932948,39.943493,31.434913,835.290455
195.500000,7,7142.857143,4571033.669940,4.571034,0.932948,39.952334,31.434913,835.247337
195.500000,8,8163.265306,4509762.543705,4.509763,0.932948,39.939943,31.434913,835.218963
195.500000,9,9183.673469,4448494.800682,4.448495,0.932948,39.954022,31.434913,835.172215
195.500000,10,10204.081633,4387229.659549,4.387230,0.932948,39.939645,31.434913,835.145226
195.500000,11,11224.489796,4325966.936975,4.325967,0.932948,39.953287,31.434913,835.098789
195.500000,12,12244.897959,4264707.506748,4.264708,0.932948,39.941086,31.434913,835.070295
195.500000,13,13265.306122,4203450.026518,4.203450,0.932948,39.951372,31.434913,835.026195
195.500000,14,14285.714286,4142196.125397,4.142196,0.932948,39.943253,31.434913,834.994873
195.500000,15,15306.122449,4080944.029981,4.080944,0.932948,39.949092,31.434913,834.953867
195.500000,16,16326.530612,4019695.544143,4.019696,0.932948,39.945503,31.434913,834.919408
195.500000,17,17346.938776,3958448.918188,3.958449,0.932948,39.946947,31.434913,834.881458
195.500000,18,18367.346939,3897205.782707,3.897206,0.932948,39.947458,31.434913,834.844160
195.500000,19,19387.755102,3835964.669837,3.835965,0.932948,39.945209,31.434913,834.808780
195.500000,20,20408.163265,3774726.853939,3.774727,0.932948,39.948931,31.434913,834.769260
195.500000,21,21428.571429,3713491.269648,3.713491,0.932948,39.943996,31.434913,834.735750
195.500000,22,22448.979592,3652258.765475,3.652259,0.932948,39.949862,31.434913,834.694749
195.500000,23,23469.387755,3591028.706877,3.591029,0.932948,39.943321,31.434913,834.662359
195.500000,24,24489.795918,3529801.521052,3.529802,0.932948,39.950274,31.434913,834.620611
195.500000,25,25510.204082,3468576.974135,3.468577,0.932947,39.943134,31.434913,834.588644
195.500000,26,26530.612245,3407355.121560,3.407355,0.932947,39.950238,31.434913,834.546797
195.500000,27,27551.020408,3346136.066440,3.346136,0.932947,39.943348,31.434913,834.514663
195.500000,28,28571.428571,3284919.565855,3.284920,0.932947,39.949853,31.434913,834.473239
195.500000,29,29591.836735,3223705.980495,3.223706,0.932947,39.943860,31.434913,834.440488
195.500000,30,30612.244898,3162494.851401,3.162495,0.932947,39.949220,31.434913,834.399865
195.500000,31,31632.653061,3101286.714121,3.101287,0.932947,39.944568,31.434913,834.366191
195.500000,32,32653.061224,3040080.974767,3.040081,0.932947,39.948442,31.434913,834.326606
195.500000,33,33673.469388,2978878.265840,2.978878,0.932947,39.945376,31.434913,834.291838
195.500000,34,34693.877551,2917677.931991,2.917678,0.932947,39.947605,31.434913,834.253400
195.500000,35,35714.285714,2856480.634557,2.856481,0.932947,39.946202,31.434913,834.217485
195.500000,36,36734.693878,2795285.718855,2.795286,0.932947,39.946786,31.434913,834.180194
195.500000,37,37755.102041,2734093.819329,2.734094,0.932947,39.946980,31.434913,834.143178
195.500000,38,38775.510204,2672904.331073,2.672904,0.932947,39.946042,31.434913,834.106950
195.500000,39,39795.918367,2611717.819201,2.611718,0.932947,39.947661,31.434913,834.068952
195.500000,40,40816.326531,2550533.764425,2.550534,0.932947,39.945413,31.434913,834.033638
195.500000,41,41836.734694,2489352.633096,2.489353,0.932947,39.948211,31.434913,833.994830
195.500000,42,42857.142857,2428174.014834,2.428174,0.932947,39.944926,31.434913,833.960241
195.500000,43,43877.551020,2366998.259745,2.366998,0.932947,39.948612,31.434913,833.920824
195.500000,44,44897.959184,2305825.078420,2.305825,0.932947,39.944593,31.434913,833.886751
195.500000,45,45918.367347,2244654.697649,2.244655,0.932947,39.948858,31.434913,833.846939
195.500000,46,46938.775510,2183486.951513,2.183487,0.932947,39.944415,31.434913,833.813166
195.500000,47,47959.183673,2122321.945064,2.122322,0.932947,39.948952,31.434913,833.773172
195.500000,48,48979.591837,2061159.630659,2.061160,0.932947,39.944382,31.434913,833.739493
195.500000,49,50000.000000,2000000.000000,2.000000,0.932947,39.948907,31.434913,833.699514
